0.047884,20.467,-11.175,-8.0575,-0.66833,-0.027353,0.0001163
-1.0774,20.627,-11.503,-8.0136,-0.72996,-0.11796,-0.049937
-0.8839,20.284,-11.698,-8.7519,-1.3602,-0.73385,-0.59909
-0.5903,19.643,-11.245,-8.8303,-1.3956,-0.69792,-0.58911
-0.37549,19.768,-11.239,-8.7974,-1.3588,-0.68067,-0.58
-0.16672,19.503,-11.165,-8.7653,-1.3383,-0.66507,-0.57177
-0.072289,19.674,-11.189,-8.7469,-1.3077,-0.64996,-0.56451
0.10851,19.562,-11.148,-8.7435,-1.2919,-0.63718,-0.55796
0.12099,19.716,-11.181,-8.7351,-1.2663,-0.62407,-0.55215
0.26313,19.703,-11.164,-8.7479,-1.2517,-0.61389,-0.54692
0.22235,19.817,-11.196,-8.7463,-1.2304,-0.60256,-0.54224
0.32694,19.86,-11.192,-8.7692,-1.2173,-0.59478,-0.53805
-2.3365,19.888,-11.493,-8.5101,-1.1599,-0.55389,-0.5345
-1.8774,19.821,-11.36,-8.5908,-1.1678,-0.551,-0.5311
-2.4028,20.251,-11.743,-8.4616,-1.0788,-0.53677,-0.52773
0.65371,20.707,-11.587,-8.7547,-1.0859,-0.56841,-0.52468
-1.0798,21.034,-11.99,-8.5272,-1.0058,-0.54331,-0.52218
0.90093,21.303,-11.771,-8.7585,-1.0408,-0.56438,-0.52002
-1.2897,21.413,-12.108,-8.5045,-0.97693,-0.53498,-0.51809
0.113,21.174,-11.681,-8.7456,-1.0529,-0.55,-0.51651
-1.8355,21.176,-11.968,-8.5164,-0.99695,-0.52412,-0.51489
0.39093,20.668,-11.385,-8.8665,-1.0944,-0.5499,-0.51346
-1.4399,20.72,-11.701,-8.6363,-1.0326,-0.52634,-0.5121
0.66027,20.158,-11.151,-8.9723,-1.1239,-0.55124,-0.51091
-1.391,20.282,-11.521,-8.7083,-1.0533,-0.5254,-0.50982
0.25266,19.779,-11.062,-8.988,-1.1278,-0.54469,-0.50886
-1.7569,19.981,-11.457,-8.7177,-1.0517,-0.51939,-0.50797
0.2086,19.671,-11.068,-9.0123,-1.1105,-0.54257,-0.50711
