2.2985,-2.0513,-3.8666,-2.2735,3.5013,5.809,-1.5839
2.2084,-1.7175,-3.4668,-1.8543,3.2308,5.0122,-1.4712
2.1197,-1.4225,-3.1085,-1.4831,2.98,4.3323,-1.3612
2.0331,-1.1621,-2.7872,-1.1546,2.7477,3.7531,-1.2544
1.9492,-0.93268,-2.4991,-0.86429,2.5325,3.2603,-1.1514
0.24083,1.3101,1.543,1.6168,-0.77155,-3.2211,0.35905
0.24195,1.1704,1.4102,1.4453,-0.74163,-2.6659,0.38836
0.24457,1.0426,1.2919,1.2901,-0.70964,-2.1983,0.40691
0.24842,0.92609,1.1863,1.1501,-0.67643,-1.8052,0.41677
-0.27967,1.2118,1.6309,1.3514,-1.7941,-1.5449,0.39953
-0.23005,1.0561,1.5866,1.1913,-1.6556,-1.2142,0.42809
-0.18621,0.91702,1.532,1.0495,-1.5305,-0.93839,0.44696
-0.1471,0.79332,1.4702,0.92446,-1.417,-0.70876,0.45782
-0.11188,0.68368,1.4034,0.81478,-1.3138,-0.51806,0.46211
-0.091662,0.3826,1.1613,0.67469,-1.1476,-1.1139,0.32629
-0.050259,0.32741,1.1124,0.58329,-1.0559,-0.9545,0.28542
-0.013123,0.27959,1.0577,0.50496,-0.9731,-0.8181,0.25062
0.020483,0.2385,0.99919,0.43854,-0.89804,-0.70187,0.22088
0.051163,0.20355,0.93834,0.38299,-0.82979,-0.60334,0.19537
0.12541,0.19855,0.7904,0.26075,-0.91422,-0.23851,0.19822
0.14648,0.1714,0.72835,0.24116,-0.84532,-0.2032,0.19231
0.16694,0.14925,0.66827,0.22758,-0.78172,-0.17408,0.18602
0.18683,0.13165,0.61015,0.21952,-0.72296,-0.15035,0.17959
0.20619,0.11815,0.55398,0.21649,-0.66862,-0.13128,0.17322
0.23965,0.14399,0.75978,0.19113,-0.30896,-0.33306,0.071114
0.24529,0.13039,0.66644,0.19941,-0.30339,-0.2784,0.081549
0.25259,0.12075,0.58303,0.21103,-0.29554,-0.23043,0.089908
0.2612,0.11466,0.50801,0.22582,-0.286,-0.18782,0.096751
0.27083,0.11176,0.44007,0.24357,-0.27525,-0.14945,0.10254
0.30208,0.069507,1.25,0.23346,0.012328,0.14963,0.25198
0.27642,0.081387,1.1352,0.26756,-0.024586,0.10209,0.252
0.25445,0.09389,1.0367,0.30121,-0.056136,0.059399,0.24906
0.2356,0.107,0.95227,0.33463,-0.08316,0.020529,0.24386
0.21934,0.12067,0.87991,0.36802,-0.10638,-0.015355,0.23694
0.21482,0.12386,0.74212,0.41799,-0.10757,0.15728,0.27129
0.20406,0.14056,0.69799,0.45216,-0.12487,0.10368,0.25573
0.19438,0.15743,0.66045,0.48642,-0.14028,0.055427,0.24084
0.18553,0.17444,0.62857,0.5208,-0.15411,0.011496,0.22668
0.17729,0.19153,0.60158,0.55532,-0.16664,-0.028934,0.21325
0.18549,0.16413,0.48136,0.56314,-0.044691,0.082986,0.14586
0.17965,0.18884,0.4718,0.60348,-0.066202,0.031556,0.13679
0.17354,0.21268,0.46423,0.64339,-0.086233,-0.015933,0.12869
0.1671,0.23567,0.45836,0.68286,-0.10498,-0.060109,0.12143
0.16026,0.25785,0.45391,0.72189,-0.1226,-0.1015,0.11493
0.18154,0.2308,0.31665,0.71992,-0.0019546,0.037383,0.076421
0.17522,0.25957,0.32869,0.7661,-0.028438,-0.024635,0.071016
0.16797,0.28673,0.33986,0.81092,-0.053524,-0.08081,0.066778
0.15983,0.31236,0.35022,0.85441,-0.077334,-0.13209,0.063481
0.15082,0.33654,0.35984,0.89661,-0.099979,-0.17929,0.060931
0.17664,0.30653,0.21447,0.87031,0.0059933,0.057626,0.037834
0.16738,0.33675,0.23992,0.92419,-0.024278,-0.033866,0.034503
0.15691,0.36488,0.26264,0.9751,-0.053204,-0.11289,0.03255
0.14529,0.39101,0.28295,1.0233,-0.080851,-0.18171,0.031637
0.13261,0.41526,0.30112,1.0689,-0.10729,-0.24221,0.031488
0.15894,0.37796,0.14207,1.0495,0.017506,0.25146,0.015791
0.146,0.40916,0.17587,1.108,-0.017072,0.11349,0.013718
0.1317,0.43772,0.20577,1.162,-0.050284,-0.0020251,0.013433
0.11615,0.46379,0.23224,1.2119,-0.082152,-0.099202,0.014465
0.099469,0.4875,0.25566,1.2581,-0.11271,-0.18142,0.01643
0.12817,0.4538,0.087997,1.22,0.11157,-0.44689,0.0083571
0.11027,0.48203,0.13065,1.2704,0.058431,-0.50588,0.0077741
0.090926,0.50725,0.16849,1.3165,0.0084172,-0.55973,0.008107
0.070277,0.52963,0.20207,1.3584,-0.038688,-0.60963,0.0090606
0.048452,0.54936,0.2319,1.3964,-0.083086,-0.65655,0.010392
0.07755,0.50526,0.035876,1.3706,0.11681,-0.35962,-0.0038369
0.055534,0.53136,0.083682,1.4167,0.058916,-0.45555,-0.0060264
0.032074,0.55404,0.12587,1.4578,0.00442,-0.54084,-0.0068231
0.0073302,0.57354,0.1631,1.4942,-0.046882,-0.61761,-0.0066358
-0.018555,0.59005,0.19592,1.5263,-0.095188,-0.68761,-0.0058001
0.012553,0.53113,-0.023663,1.4624,0.13147,-0.25139,-0.0024056
-0.013212,0.55569,0.029027,1.5087,0.068419,-0.39528,-0.0072012
-0.040404,0.57634,0.075254,1.5486,0.0091334,-0.51961,-0.0099881
