0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.016161,0.009104,0.028629,0.0044901,0.020617,0.028787,0.0115
0.011487,0.0056956,0.020301,0.0057467,0.0021881,0.13824,0.014946
0.0071247,0.0028489,0.012496,0.01429,0.015424,0.25015,0.037897
0.0031656,0.0020225,0.0052622,0.021772,0.030841,0.34722,0.05786
0.0040546,0.096361,0.0073496,0.006619,0.20839,0.084366,0.017301
0.0097345,0.10058,0.017344,0.01363,0.22519,0.15477,0.035965
0.015598,0.10444,0.027725,0.019596,0.24026,0.21472,0.051783
0.021534,0.10798,0.038249,0.024601,0.25377,0.2652,0.065044
0.027494,0.11125,0.048818,0.028745,0.26585,0.30722,0.076019
0.0060991,0.12045,0.011027,0.0035917,0.23138,0.034546,0.0090211
0.01077,0.12335,0.019227,0.0060457,0.24112,0.054254,0.015758
0.015287,0.12597,0.027207,0.0079576,0.24986,0.067378,0.020911
0.019606,0.12834,0.034852,0.0093459,0.25768,0.074651,0.024633
0.023707,0.13049,0.042118,0.010259,0.26468,0.076841,0.027076
0.0040918,0.12237,0.007558,0.0012448,0.22828,0.007244,0.0017319
0.0073117,0.12378,0.013148,0.0011545,0.23286,0.023356,0.0012136
0.010343,0.12506,0.01848,0.0012351,0.23697,0.043897,0.0016815
0.01314,0.12622,0.023419,0.0017599,0.24066,0.068055,0.0037274
0.015692,0.12728,0.02793,0.0026909,0.24397,0.095439,0.0065621
0.0026557,0.12019,0.0051659,0.0016696,0.21988,0.030492,0.0036072
0.0042424,0.12081,0.0078304,0.003146,0.22226,0.062944,0.0079299
0.0056584,0.12139,0.010277,0.0048908,0.22446,0.099396,0.012698
0.0068514,0.12191,0.01236,0.0068049,0.22654,0.1395,0.017841
0.0078123,0.12239,0.014046,0.0088605,0.2285,0.18297,0.023328
0.23078,0.087197,0.35102,0.10565,0.55673,1.1434,0.59826
0.2345,0.087247,0.35671,0.10667,0.55892,1.1524,0.60207
0.23797,0.087325,0.36202,0.10764,0.56113,1.1613,0.60577
0.24122,0.087425,0.367,0.10857,0.56333,1.1702,0.60938
0.24426,0.087544,0.3717,0.10948,0.56552,1.1794,0.61288
0.24259,0.086988,0.36736,0.10811,0.5621,1.1336,0.60834
0.24517,0.087034,0.37141,0.109,0.56372,1.1434,0.61114
0.24761,0.0871,0.37528,0.10988,0.56536,1.1535,0.61391
0.24992,0.087183,0.379,0.11077,0.56701,1.1641,0.61664
0.25213,0.087283,0.3826,0.11168,0.56868,1.1753,0.61934
0.24182,0.086868,0.36622,0.10799,0.56103,1.1356,0.60713
0.24356,0.086837,0.36922,0.10899,0.5618,1.1479,0.60886
0.24524,0.086832,0.37216,0.11002,0.56266,1.1607,0.61066
0.24685,0.086853,0.37508,0.11111,0.56361,1.1742,0.61252
0.24842,0.086898,0.37799,0.11228,0.56463,1.1885,0.61444
0.23925,0.086064,0.36301,0.10834,0.5555,1.1401,0.60144
0.24043,0.085999,0.36535,0.10957,0.55578,1.156,0.60255
0.24158,0.085968,0.36773,0.11091,0.5562,1.1726,0.60379
0.24271,0.08597,0.37016,0.11238,0.55677,1.1899,0.60517
0.24383,0.086005,0.37264,0.114,0.55747,1.2083,0.60669
0.23667,0.085296,0.35957,0.10864,0.55023,1.1473,0.59581
0.2374,0.085236,0.36145,0.11021,0.55029,1.1668,0.59659
0.23814,0.085218,0.36344,0.11199,0.55054,1.187,0.59757
0.23888,0.08524,0.36553,0.11401,0.55097,1.2083,0.59874
0.23963,0.0853,0.36772,0.11631,0.55159,1.2308,0.6001
0.23403,0.084564,0.356,0.1089,0.54503,1.1539,0.59033
0.23439,0.084543,0.35752,0.11092,0.54507,1.177,0.591
0.23477,0.084569,0.35917,0.11331,0.54534,1.201,0.59191
0.23516,0.084639,0.36097,0.11613,0.54584,1.2262,0.59304
0.23558,0.084752,0.36291,0.11941,0.54656,1.2526,0.5944
0.22414,0.099431,0.35827,0.097614,0.43148,1.449,0.60946
0.2244,0.10084,0.35942,0.098795,0.43162,1.4834,0.60957
0.22474,0.10231,0.36068,0.10015,0.43202,1.5189,0.60998
0.22515,0.10384,0.36205,0.10172,0.43267,1.5558,0.61065
0.22566,0.10543,0.36353,0.10351,0.43357,1.594,0.6116
0.2224,0.099759,0.35621,0.097683,0.42817,1.4616,0.60447
0.22223,0.10117,0.35665,0.099171,0.42877,1.4979,0.60474
0.22218,0.10264,0.35725,0.10091,0.42963,1.5351,0.60532
0.22226,0.10416,0.35798,0.10294,0.43075,1.5734,0.60618
0.22246,0.10573,0.35885,0.10529,0.43212,1.6127,0.60735
0.21968,0.098703,0.35191,0.098305,0.42481,1.4665,0.59908
0.21904,0.10002,0.3515,0.10005,0.42583,1.5015,0.59944
0.21858,0.10139,0.35128,0.10218,0.42712,1.5373,0.60012
0.2183,0.1028,0.35122,0.10472,0.42868,1.5739,0.60113
0.21822,0.10424,0.35132,0.10772,0.43049,1.6113,0.60246
0.21649,0.097306,0.34667,0.099003,0.42096,1.4652,0.59255
0.21539,0.098405,0.34531,0.10106,0.42242,1.4976,0.59304
0.21454,0.099539,0.34416,0.10367,0.42414,1.5305,0.59387
0.21395,0.10069,0.34321,0.10688,0.42612,1.5637,0.59504
0.21365,0.10185,0.34243,0.11073,0.42836,1.5975,0.59657
0.21314,0.09542,0.34103,0.099592,0.41699,1.4651,0.58624
0.2116,0.096244,0.33868,0.10202,0.41889,1.4928,0.58685
0.21042,0.097077,0.33657,0.10525,0.42102,1.5206,0.58781
0.20962,0.097903,0.33467,0.10934,0.42339,1.5486,0.58914
0.20922,0.098708,0.33296,0.1143,0.42602,1.5769,0.59085
0.20974,0.093707,0.33533,0.10038,0.41299,1.4668,0.58046
0.20776,0.094,0.33174,0.10335,0.41556,1.4876,0.58146
0.20629,0.094295,0.32844,0.10745,0.41827,1.5085,0.58277
0.20536,0.094573,0.32541,0.11269,0.42117,1.5295,0.58443
0.20499,0.094819,0.32261,0.11908,0.42428,1.5512,0.58643
0.20151,0.061357,0.33041,0.068391,0.51372,1.5552,0.48309
0.19913,0.061874,0.32839,0.070996,0.51673,1.5738,0.4845
0.19714,0.062526,0.32796,0.074616,0.52107,1.5914,0.48632
0.19552,0.063322,0.32921,0.079229,0.52684,1.6083,0.48856
0.19422,0.064272,0.33221,0.084808,0.53411,1.6255,0.49126
0.19885,0.062387,0.32601,0.072796,0.50923,1.5993,0.47791
0.19606,0.062552,0.32398,0.075658,0.51282,1.6118,0.47945
0.19362,0.062903,0.32405,0.079728,0.51806,1.6231,0.48138
0.1915,0.06346,0.32633,0.084978,0.52508,1.6341,0.48371
0.18965,0.064241,0.33088,0.091363,0.53397,1.6463,0.4865
0.19657,0.061017,0.32144,0.073499,0.5082,1.6379,0.47704
0.19378,0.060821,0.32006,0.076755,0.51217,1.6425,0.47851
0.19126,0.060904,0.32132,0.081523,0.51819,1.6462,0.48033
0.18896,0.061298,0.3253,0.087733,0.52639,1.6508,0.48253
0.18683,0.062033,0.33204,0.095292,0.53687,1.6583,0.48518
0.19733,0.060745,0.32065,0.074397,0.51166,1.6782,0.48082
0.19477,0.060457,0.32044,0.077948,0.51608,1.6771,0.48213
