0.048,0.08,0.11
0.82968,-0.19902,0.51346
1.4835,-0.43742,0.85497
2.0272,-0.64161,1.1476
2.4751,-0.81675,1.4016
2.8396,-0.96693,1.6253
3.1313,-1.0958,1.825
3.3597,-1.2068,2.0051
3.533,-1.3031,2.1689
3.6582,-1.3874,2.3192
3.7417,-1.4622,2.4583
3.7887,-1.5293,2.5884
3.8041,-1.5905,2.7109
3.7919,-1.6476,2.8271
3.7553,-1.7018,2.9379
3.6974,-1.7546,3.0437
3.6206,-1.807,3.1449
3.5268,-1.8602,3.2416
3.4178,-1.9151,3.3336
3.2947,-1.9725,3.4206
3.1585,-2.0334,3.5024
3.0094,-2.0986,3.5784
2.8472,-2.1688,3.6484
2.6721,-2.2444,3.7114
2.4856,-2.325,3.7657
2.2893,-2.41,3.8094
2.0841,-2.4993,3.8411
1.8703,-2.5927,3.8591
1.648,-2.6897,3.8619
1.4174,-2.7898,3.8479
1.1788,-2.8922,3.8153
0.93242,-2.9959,3.7623
0.67874,-3.0995,3.687
0.41841,-3.2015,3.5874
0.15231,-3.2999,3.4618
-0.11842,-3.3923,3.3084
-0.39232,-3.4764,3.1256
-0.6676,-3.549,2.9121
-0.94226,-3.6072,2.6664
-1.2145,-3.6478,2.3849
-1.481,-3.667,2.0692
-1.7378,-3.661,1.7246
-1.9818,-3.6267,1.3539
-2.2097,-3.5607,0.9606
-2.4185,-3.4605,0.54878
-2.6051,-3.3239,0.12374
-2.7671,-3.1495,-0.30836
-2.9024,-2.9365,-0.74061
-3.0107,-2.6837,-1.1656
-3.0926,-2.3895,-1.5756
-3.1467,-2.059,-1.9623
-3.1725,-1.6987,-2.3179
-3.1717,-1.3137,-2.6357
-3.1465,-0.90895,-2.91
-3.0978,-0.4889,-3.1377
-3.0294,-0.060165,-3.315
-2.9473,0.36867,-3.4373
-2.8558,0.79041,-3.5036
-2.7586,1.1985,-3.5145
-2.6591,1.5867,-3.4722
-2.5603,1.9497,-3.3803
