0,0,0
-0.00023873,-0.00027996,0.00071147
-0.00081541,-0.0010052,0.0025479
-0.0015756,-0.0020399,0.0051528
-0.0024198,-0.0032861,0.0082651
-0.0032861,-0.0046743,0.011695
-0.0041386,-0.0061554,0.015305
-0.0049589,-0.0076951,0.018996
-0.0057405,-0.0092697,0.022698
-0.0064844,-0.010863,0.026363
-0.0071965,-0.012462,0.029958
-0.0078857,-0.01406,0.033462
-0.0085622,-0.015651,0.036863
-0.0092372,-0.017229,0.040155
-0.009922,-0.018791,0.043335
-0.010627,-0.020333,0.046407
-0.011364,-0.021854,0.049375
-0.012142,-0.023349,0.052244
-0.01297,-0.024816,0.055023
-0.013858,-0.026252,0.057719
-0.014814,-0.027655,0.060341
-0.015846,-0.029021,0.062897
-0.016962,-0.030348,0.065396
-0.01817,-0.031633,0.067847
-0.019477,-0.032874,0.070258
-0.02089,-0.034068,0.072637
-0.022417,-0.035211,0.074991
-0.024066,-0.036302,0.077329
-0.025844,-0.037337,0.079655
-0.02776,-0.038314,0.081977
-0.029823,-0.039229,0.0843
-0.03204,-0.04008,0.086629
-0.034422,-0.040864,0.088969
-0.036979,-0.041577,0.091323
-0.03972,-0.042217,0.093695
-0.042657,-0.042779,0.096087
-0.0458,-0.043261,0.098501
-0.049163,-0.043658,0.10094
-0.052758,-0.043968,0.1034
-0.056597,-0.044185,0.10588
-0.060696,-0.044306,0.10838
-0.065067,-0.044327,0.1109
-0.069727,-0.044243,0.11344
-0.07469,-0.04405,0.11599
-0.079973,-0.043743,0.11853
-0.085591,-0.043318,0.12108
-0.091563,-0.042769,0.12361
-0.097904,-0.042092,0.12612
-0.10463,-0.041283,0.12859
-0.11177,-0.040336,0.13101
-0.11932,-0.039248,0.13337
-0.12732,-0.038013,0.13564
-0.13577,-0.036628,0.13781
-0.14469,-0.035089,0.13986
-0.1541,-0.033392,0.14176
-0.16402,-0.031534,0.14348
-0.17446,-0.029514,0.145
-0.18543,-0.027328,0.14628
-0.19694,-0.024975,0.1473
-0.209,-0.022455,0.14801
-0.22163,-0.019767,0.14838
-0.23483,-0.016912,0.14838
-0.24861,-0.013891,0.14795
-0.26296,-0.010707,0.14706
-0.27788,-0.0073632,0.14566
-0.29338,-0.0038628,0.14372
-0.30944,-0.0002105,0.14117
-0.32606,0.0035883,0.13799
-0.34323,0.0075278,0.13413
-0.36092,0.011601,0.12954
-0.37912,0.015803,0.12418
-0.39782,0.020124,0.11803
-0.41698,0.02456,0.11103
-0.43657,0.029102,0.10317
-0.45658,0.033744,0.094412
-0.47696,0.038481,0.084743
-0.49769,0.043308,0.074149
-0.51873,0.048221,0.062623
-0.54005,0.053219,0.050166
-0.56161,0.058301,0.036789
-0.58338,0.063469,0.022509
-0.60533,0.068728,0.0073535
-0.62741,0.074086,-0.0086402
-0.64962,0.079552,-0.025427
-0.67191,0.085141,-0.042951
-0.69428,0.090869,-0.06115
-0.71669,0.096759,-0.07995
-0.73915,0.10283,-0.099271
-0.76163,0.10912,-0.11903
-0.78415,0.11566,-0.13912
-0.80671,0.12249,-0.15945
-0.82931,0.12964,-0.17993
-0.85199,0.13716,-0.20043
-0.87477,0.14511,-0.22085
-0.89768,0.15354,-0.2411
-0.92076,0.1625,-0.26105
-0.94407,0.17206,-0.28061
-0.96766,0.18229,-0.29969
-0.9916,0.19324,-0.31818
-1.016,0.205,-0.33602
-1.0408,0.21763,-0.35313
-1.0662,0.23122,-0.36945
-1.0923,0.24584,-0.38493
-1.1192,0.26157,-0.39955
-1.1468,0.27849,-0.41328
-1.1755,0.29669,-0.42613
-1.2052,0.31625,-0.43811
-1.236,0.33725,-0.44926
-1.2681,0.35978,-0.45964
-1.3015,0.38391,-0.46933
-1.3363,0.40973,-0.47841
-1.3727,0.43732,-0.48701
-1.4106,0.46675,-0.49524
-1.4502,0.49811,-0.50327
-1.4916,0.53145,-0.51127
-1.5347,0.56685,-0.51941
-1.5797,0.60438,-0.5279
-1.6265,0.64407,-0.53695
-1.6751,0.68599,-0.54678
-1.7255,0.73017,-0.55762
-1.7777,0.77664,-0.56972
-1.8316,0.82542,-0.58331
-1.8871,0.8765,-0.59864
-1.9439,0.92989,-0.61595
-2.0021,0.98553,-0.63548
-2.0612,1.0434,-0.65745
-2.121,1.1034,-0.68208
-2.1812,1.1654,-0.70954
-2.2414,1.2292,-0.74002
-2.301,1.2948,-0.77365
-2.3594,1.3618,-0.81052
-2.4161,1.4299,-0.85071
-2.4702,1.4989,-0.89421
-2.5207,1.5683,-0.941
-2.5668,1.6376,-0.99095
-2.6072,1.7062,-1.0439
-2.6408,1.7735,-1.0996
-2.6662,1.8387,-1.1576
-2.6821,1.9008,-1.2176
-2.6871,1.9589,-1.279
-2.6798,2.0119,-1.3411
-2.6591,2.0584,-1.4032
-2.6241,2.0972,-1.4643
-2.5743,2.1269,-1.5234
-2.5095,2.1462,-1.5793
-2.4303,2.1537,-1.6308
-2.3376,2.1485,-1.6764
-2.2333,2.1298,-1.715
-2.1194,2.0972,-1.745
-1.9985,2.051,-1.7656
-1.8735,1.9919,-1.7757
-1.7471,1.9212,-1.775
-1.622,1.8406,-1.7635
-1.5007,1.7523,-1.7417
-1.385,1.6586,-1.7104
-1.2765,1.5618,-1.6711
-1.1764,1.4643,-1.6254
-1.0854,1.3679,-1.5753
-1.0039,1.2742,-1.5228
-0.93215,1.1846,-1.47
-0.87006,1.0998,-1.4188
-0.81751,1.0203,-1.3709
-0.77426,0.94614,-1.328
-0.73999,0.87708,-1.2913
-0.71437,0.8127,-1.2617
-0.69701,0.75242,-1.2398
-0.68745,0.69553,-1.2258
-0.6852,0.64134,-1.2195
-0.6897,0.58915,-1.2206
-0.70033,0.53834,-1.2281
-0.71637,0.48841,-1.241
-0.73709,0.43897,-1.2578
-0.76167,0.3898,-1.277
-0.7893,0.34083,-1.2966
-0.81916,0.29211,-1.3149
-0.85051,0.24386,-1.3298
-0.88266,0.19641,-1.3393
-0.91508,0.15017,-1.3415
-0.94733,0.1056,-1.3346
-0.97917,0.063227,-1.3171
-1.0105,0.023548,-1.2877
-1.0413,-0.012951,-1.2457
-1.0718,-0.045836,-1.1905
-1.1022,-0.074739,-1.1223
-1.1327,-0.099366,-1.0414
-1.1635,-0.11951,-0.94889
-1.1947,-0.13505,-0.84611
-1.2263,-0.14595,-0.73482
-1.2582,-0.15226,-0.61705
-1.2899,-0.15408,-0.49506
-1.3212,-0.15161,-0.37116
-1.3512,-0.14509,-0.2477
-1.3794,-0.13482,-0.12688
-1.4049,-0.12113,-0.010719
-1.4269,-0.1044,0.099018
-1.4448,-0.085012,0.20089
-1.4578,-0.06339,0.29378
-1.4655,-0.039953,0.37692
-1.4675,-0.015122,0.44987
-1.4635,0.010682,0.51248
-1.4534,0.037048,0.56485
-1.4374,0.063581,0.60729
-1.4157,0.089899,0.64029
-1.3886,0.11564,0.66443
-1.3564,0.14047,0.6804
-1.3198,0.16407,0.68891
-1.2792,0.18614,0.69069
-1.2352,0.20643,0.68646
-1.1883,0.2247,0.67691
-1.1391,0.24074,0.6627
-1.088,0.2544,0.64445
-1.0357,0.26553,0.62271
-0.98245,0.27403,0.59802
-0.92879,0.27986,0.57083
-0.87507,0.28298,0.54158
-0.82162,0.28342,0.51065
-0.76874,0.28124,0.4784
-0.71668,0.27654,0.44514
-0.66568,0.26946,0.41118
-0.61592,0.26015,0.37678
-0.56756,0.24884,0.34218
-0.52075,0.23574,0.30763
-0.47558,0.2211,0.27333
-0.43216,0.20521,0.23948
-0.39056,0.18834,0.20628
-0.35082,0.17078,0.17389
-0.313,0.15282,0.1425
-0.27712,0.13475,0.11225
-0.24321,0.11685,0.083279
-0.21127,0.099377,0.05573
-0.18132,0.082566,0.029719
-0.15334,0.066635,0.0053524
-0.12733,0.051769,-0.017276
-0.10328,0.038123,-0.038087
-0.081162,0.02582,-0.057016
-0.060965,0.014947,-0.074014
-0.042661,0.0055591,-0.089049
-0.026223,-0.0023237,-0.1021
-0.011619,-0.0087134,-0.11317
0.0011812,-0.013652,-0.12228
0.012213,-0.017211,-0.12944
0.021512,-0.019486,-0.13471
0.029114,-0.020595,-0.13813
0.035056,-0.020675,-0.13978
0.039377,-0.019877,-0.13974
0.042114,-0.018367,-0.13809
0.043303,-0.016317,-0.13493
0.042981,-0.013904,-0.13036
0.041182,-0.011308,-0.12448
0.03794,-0.0087105,-0.1174
0.033287,-0.0062863,-0.10923
0.027254,-0.0042068,-0.10006
0.019872,-0.0026357,-0.090009
0.01117,-0.0017279,-0.079167
0.0011772,-0.0016277,-0.06763
-0.010077,-0.0024682,-0.055483
-0.022562,-0.0043702,-0.042807
-0.036246,-0.0074418,-0.029675
-0.051093,-0.011778,-0.01615
-0.067066,-0.01746,-0.0022892
-0.084123,-0.024555,0.011858
-0.10222,-0.03312,0.026249
-0.12129,-0.043194,0.040852
-0.14129,-0.054808,0.055636
-0.16215,-0.067978,0.07058
-0.1838,-0.082709,0.085667
-0.20615,-0.098996,0.10088
-0.22913,-0.11682,0.11622
-0.25263,-0.13616,0.13166
-0.27656,-0.15698,0.14721
-0.30082,-0.17923,0.16286
-0.32529,-0.20286,0.1786
-0.34986,-0.22783,0.19443
-0.37443,-0.25406,0.21034
-0.39887,-0.28149,0.22632
-0.42306,-0.31005,0.24236
-0.44691,-0.33967,0.25845
-0.47028,-0.37027,0.27456
-0.49308,-0.40177,0.29069
-0.51521,-0.4341,0.30679
-0.53658,-0.46718,0.32285
-0.55709,-0.50093,0.33884
-0.57668,-0.53526,0.35471
-0.59527,-0.57011,0.37044
-0.61281,-0.6054,0.38598
-0.62925,-0.64104,0.40127
-0.64456,-0.67695,0.41628
-0.65871,-0.71305,0.43093
-0.6717,-0.74926,0.44518
-0.68352,-0.78549,0.45896
-0.69419,-0.82163,0.4722
-0.70372,-0.85759,0.48482
-0.71215,-0.89325,0.49674
-0.71951,-0.92848,0.50788
-0.72587,-0.96314,0.51815
-0.73127,-0.99709,0.52745
-0.73579,-1.0301,0.53568
-0.73949,-1.0621,0.54273
-0.74247,-1.0928,0.54849
-0.7448,-1.1219,0.55284
-0.74658,-1.1492,0.55565
-0.7479,-1.1745,0.55681
-0.74888,-1.1974,0.55618
-0.7496,-1.2175,0.55363
-0.75019,-1.2347,0.54903
-0.75074,-1.2484,0.54224
-0.75137,-1.2583,0.53315
-0.75218,-1.2641,0.52163
-0.75328,-1.2654,0.50757
-0.75476,-1.2618,0.49089
-0.75672,-1.2531,0.47152
-0.75924,-1.2389,0.44939
-0.76237,-1.219,0.42451
-0.76618,-1.1933,0.39687
-0.77067,-1.1616,0.36655
-0.77585,-1.124,0.33366
-0.78168,-1.0805,0.29835
-0.78809,-1.0314,0.26085
-0.79496,-0.97696,0.22145
-0.80213,-0.91763,0.1805
-0.80942,-0.85394,0.13842
-0.81659,-0.78657,0.095708
-0.82334,-0.71623,0.052917
-0.82938,-0.64376,0.010664
-0.83437,-0.57003,-0.030382
-0.83796,-0.49595,-0.069514
-0.83979,-0.42243,-0.106
-0.83954,-0.35036,-0.13911
-0.83688,-0.2806,-0.16813
-0.83156,-0.21392,-0.19238
-0.82334,-0.15103,-0.21125
-0.81209,-0.09252,-0.22423
-0.79773,-0.038861,-0.2309
-0.78027,0.0095837,-0.23102
-0.75977,0.052571,-0.22446
-0.73641,0.089973,-0.21128
-0.7104,0.12177,-0.19171
-0.68203,0.14802,-0.16614
-0.65163,0.16889,-0.13512
-0.61958,0.18459,-0.099338
-0.58624,0.19537,-0.059609
-0.55203,0.20156,-0.016824
-0.51731,0.20348,0.028071
-0.48248,0.20148,0.074109
-0.44786,0.19591,0.12034
-0.41378,0.18712,0.16585
-0.38052,0.17548,0.20981
-0.34832,0.16132,0.25148
-0.31739,0.14499,0.29022
-0.2879,0.1268,0.32552
-0.25999,0.10708,0.35698
-0.23374,0.086107,0.38433
-0.20924,0.06418,0.40741
-0.18652,0.041564,0.42615
-0.16562,0.018512,0.44059
-0.14653,-0.0047425,0.45084
-0.12922,-0.02798,0.45708
-0.11367,-0.051001,0.45952
-0.099839,-0.073622,0.45844
-0.087657,-0.095681,0.45412
-0.077062,-0.11703,0.44688
-0.067982,-0.13755,0.43702
-0.060337,-0.15711,0.42487
-0.054045,-0.17564,0.41073
-0.049018,-0.19305,0.3949
-0.04517,-0.20928,0.37766
-0.04241,-0.22429,0.35929
-0.04065,-0.23804,0.34003
-0.039801,-0.25051,0.32011
-0.039776,-0.26169,0.29975
-0.040489,-0.27158,0.27914
-0.041857,-0.28019,0.25844
-0.043799,-0.28755,0.23782
-0.046238,-0.29368,0.21741
-0.0491,-0.29861,0.19733
-0.052314,-0.30239,0.17769
-0.055813,-0.30506,0.15857
-0.059534,-0.30666,0.14006
-0.063418,-0.30725,0.12221
-0.067409,-0.30689,0.10508
-0.071457,-0.30563,0.088715
-0.075513,-0.30352,0.073142
-0.079535,-0.30064,0.058388
-0.083482,-0.29703,0.04447
-0.087319,-0.29276,0.031396
-0.091013,-0.28788,0.019169
-0.094536,-0.28246,0.0077869
-0.097862,-0.27655,-0.0027585
-0.10097,-0.2702,-0.012479
-0.10384,-0.26348,-0.021392
-0.10645,-0.25643,-0.029517
-0.1088,-0.24909,-0.036875
-0.11087,-0.24153,-0.043494
-0.11266,-0.23378,-0.049399
-0.11416,-0.22589,-0.05462
-0.11536,-0.21789,-0.059188
-0.11627,-0.20983,-0.063135
-0.11688,-0.20174,-0.066492
-0.1172,-0.19365,-0.069293
-0.11724,-0.1856,-0.071572
-0.117,-0.1776,-0.07336
-0.11648,-0.16969,-0.074692
-0.1157,-0.1619,-0.0756
-0.11467,-0.15423,-0.076117
-0.1134,-0.14671,-0.076273
-0.11189,-0.13936,-0.076101
-0.11017,-0.1322,-0.075628
-0.10824,-0.12522,-0.074885
-0.10613,-0.11845,-0.0739
-0.10384,-0.11189,-0.072697
-0.10138,-0.10556,-0.071304
-0.098789,-0.09945,-0.069743
-0.096063,-0.093573,-0.068038
-0.093223,-0.087932,-0.066211
-0.090284,-0.082527,-0.06428
-0.087261,-0.077359,-0.062266
-0.084169,-0.072427,-0.060186
-0.081023,-0.067731,-0.058056
-0.077836,-0.063267,-0.055892
-0.074623,-0.059033,-0.053706
-0.071396,-0.055024,-0.051512
-0.068169,-0.051235,-0.049321
-0.064953,-0.047661,-0.047143
-0.06176,-0.044297,-0.044989
-0.0586,-0.041135,-0.042865
-0.055483,-0.03817,-0.04078
-0.05242,-0.035394,-0.03874
-0.049417,-0.032799,-0.036751
-0.046483,-0.030378,-0.034816
-0.043624,-0.028124,-0.032941
-0.040847,-0.026028,-0.031128
-0.038157,-0.024083,-0.02938
-0.035559,-0.022281,-0.027699
-0.033056,-0.020614,-0.026086
-0.030652,-0.019075,-0.024542
-0.028349,-0.017655,-0.023068
-0.02615,-0.016347,-0.021664
-0.024054,-0.015145,-0.020329
-0.022063,-0.014041,-0.019062
-0.020176,-0.013028,-0.017863
-0.018394,-0.012099,-0.016729
-0.016714,-0.011249,-0.01566
-0.015136,-0.010471,-0.014654
-0.013658,-0.0097595,-0.013708
